Name: CCTV-1, URL: http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3393 ms
Name: CCTV-7, URL: http://119.36.148.115:59901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3665 ms
Name: CCTV-7, URL: http://61.156.228.12:8154/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2175 ms
Name: CCTV-7, URL: http://58.17.116.69:9908/tsfile/live/0001_8.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2259 ms
Name: CCTV-7, URL: http://120.197.43.179:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1647 ms
Name: CCTV-7, URL: http://123.138.22.30:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3095 ms
Name: CCTV-7, URL: http://123.122.163.183:19999/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1713 ms
Name: CCTV-7, URL: http://123.130.84.106:8154/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3042 ms
Name: CCTV-7, URL: http://114.252.239.133:9876/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1493 ms
Name: CCTV-7, URL: http://116.117.105.183:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4481 ms
Name: CCTV-7, URL: http://60.208.61.2:352/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2222 ms
Name: CCTV-7, URL: http://113.140.86.162:8009/hls/504/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2736 ms
Name: CCTV-7, URL: http://114.243.110.0:4000/rtp/239.3.1.61:8104$组播源, Date: None, Resolution: None, Response Time: 1181 ms
Name: CCTV-7, URL: http://1.199.235.116:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4186 ms
Name: CCTV-7, URL: http://116.117.105.247:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2531 ms
Name: CCTV-7, URL: http://114.83.223.132:9999/udp/239.45.3.56:5140$订阅源, Date: None, Resolution: None, Response Time: 1898 ms
Name: CCTV-7, URL: http://z.b.bkpcp.top/m.php?id=cctv7$订阅源, Date: None, Resolution: None, Response Time: 3811 ms
Name: CCTV-7, URL: http://123.122.162.7:19999/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1149 ms
Name: CCTV-7, URL: http://171.107.73.129:4000/udp/239.81.0.19:4056$订阅源, Date: None, Resolution: None, Response Time: 1484 ms
Name: CCTV-7, URL: http://110.7.130.51:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3485 ms
Name: CCTV-7, URL: http://112.234.21.109:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2487 ms
Name: CCTV-7, URL: http://171.107.73.129:4000/udp/239.81.0.116:4056$订阅源, Date: None, Resolution: None, Response Time: 1484 ms
Name: CCTV-7, URL: http://116.117.106.74:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2621 ms
Name: CCTV-7, URL: http://58.19.43.46:9901/tsfile/live/1026_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1650 ms
Name: CCTV-7, URL: http://110.7.130.44:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1783 ms
Name: CCTV-7, URL: http://110.7.129.116:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4292 ms
Name: CCTV-7, URL: http://116.117.106.42:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3311 ms
Name: CCTV-7, URL: http://110.7.130.134:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1901 ms
Name: CCTV-7, URL: http://219.159.194.252:8181/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2668 ms
Name: CCTV-8, URL: http://116.128.242.83:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3393 ms
Name: CCTV-8, URL: http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3033 ms
Name: CCTV-8, URL: http://114.252.238.87:8000/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2517 ms
Name: CCTV-8, URL: http://222.129.139.229:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2079 ms
Name: CCTV-8, URL: http://123.113.249.203:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1406 ms
Name: CCTV-8, URL: http://123.113.187.204:8000/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2657 ms
Name: CCTV-8, URL: http://120.76.248.139/live/bfgd/4200000066.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3173 ms
Name: CCTV-8, URL: http://202.100.46.58:9901/tsfile/live/1007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2172 ms
Name: CCTV-8, URL: http://58.17.48.228:808/hls/8/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2004 ms
Name: CCTV-8, URL: http://121.33.239.242:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3627 ms
Name: CCTV-8, URL: http://110.52.244.53:9003//hls/9/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1931 ms
Name: CCTV-8, URL: http://61.136.172.236:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3033 ms
Name: CCTV-8, URL: http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3392 ms
Name: CCTV-8, URL: http://219.128.121.202:59901/tsfile/live/0008_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 2173 ms
Name: CCTV-8, URL: http://60.2.190.206:4000/udp/239.253.92.195:6060$订阅源, Date: None, Resolution: None, Response Time: 2766 ms
Name: CCTV-8, URL: http://218.3.138.25:1111/tsfile/live/1007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1773 ms
Name: CCTV-8, URL: http://111.196.129.152:20000/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2240 ms
Name: CCTV-8, URL: http://58.221.214.82:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2450 ms
Name: CCTV-8, URL: http://123.138.22.30:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3095 ms
Name: CCTV-8, URL: http://59.48.75.130:3052/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2233 ms
Name: CCTV-8, URL: http://116.117.104.39:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3415 ms
Name: CCTV-8, URL: http://117.27.190.42:9998/tsfile/live/23239_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1835 ms
Name: CCTV-8, URL: http://116.117.104.242:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3639 ms
Name: CCTV-8, URL: http://111.14.181.15:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2230 ms
Name: CCTV-8, URL: http://220.249.114.102:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2283 ms
Name: CCTV-8, URL: http://1732e975z9.zicp.fun:8082/hls/9/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3167 ms
Name: CCTV-8, URL: http://222.169.85.8:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2195 ms
Name: CCTV-8, URL: http://116.128.242.83:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3393 ms
Name: CCTV-8, URL: http://183.136.148.214:9901/tsfile/live/1018_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1886 ms
Name: CCTV-8, URL: http://101.19.84.8:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1911 ms
Name: CCTV-8, URL: http://113.57.20.158:9901/tsfile/live/1027_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2114 ms
Name: CCTV-8, URL: http://121.19.134.222:808/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4531 ms
Name: CCTV-8, URL: http://61.136.67.238:50085/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2190 ms
Name: CCTV-8, URL: http://119.163.199.98:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3532 ms
Name: CCTV-8, URL: http://61.173.144.157:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2117 ms
Name: CCTV-8, URL: http://61.157.139.15:9901/tsfile/live/2378_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2710 ms
Name: CCTV-8, URL: http://221.219.79.161:4000/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 1454 ms
Name: CCTV-8, URL: http://60.2.190.206:4000/rtp/239.253.92.195:6060$组播源, Date: None, Resolution: None, Response Time: 2766 ms
Name: CCTV-8, URL: http://111.196.129.152:20000/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 2240 ms
Name: CCTV-8, URL: http://114.252.238.87:8000/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 2517 ms
Name: CCTV-8, URL: http://123.113.187.204:8000/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 2657 ms
Name: CCTV-8, URL: http://222.129.139.229:8888/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 2079 ms
Name: CCTV-8, URL: http://116.9.204.242:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2301 ms
Name: CCTV-8, URL: http://113.25.252.226:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2395 ms
Name: CCTV-8, URL: http://222.129.139.91:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2097 ms
Name: CCTV-8, URL: http://120.234.5.29:6000/udp/239.20.0.31:3280$订阅源, Date: None, Resolution: None, Response Time: 1738 ms
Name: CCTV-8, URL: http://218.89.240.144:59901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3392 ms
Name: CCTV-8, URL: http://123.132.233.194:352/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2504 ms
Name: CCTV-8, URL: http://110.7.128.156:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5762 ms
Name: CCTV-8, URL: http://111.160.17.2:59901/tsfile/live/0001_9.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3296 ms
Name: CCTV-8, URL: http://123.129.70.178:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2607 ms
Name: CCTV-8, URL: http://123.129.70.178:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2607 ms
Name: CCTV-8, URL: http://61.138.128.226:19901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3537 ms
Name: CCTV-8, URL: http://220.249.114.102:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: CCTV-8, URL: http://219.128.121.202:59901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2173 ms
Name: CCTV-8, URL: http://123.117.174.237:30000/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 1322 ms
Name: CCTV-8, URL: http://221.222.162.206:8888/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 1706 ms
Name: CCTV-8, URL: http://58.57.40.22:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2662 ms
Name: CCTV-8, URL: http://182.92.109.190:1668/72/72.php?id=cctv8$订阅源, Date: None, Resolution: None, Response Time: 4162 ms
Name: CCTV-8, URL: http://221.219.79.161:4000/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1454 ms
Name: CCTV-8, URL: http://221.222.162.206:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1706 ms
Name: CCTV-8, URL: http://113.57.20.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2114 ms
Name: CCTV-8, URL: http://119.36.148.115:59901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3665 ms
Name: CCTV-8, URL: http://58.17.116.69:9908/tsfile/live/0001_9.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2259 ms
Name: CCTV-8, URL: http://61.173.144.157:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2117 ms
Name: CCTV-8, URL: http://123.130.84.106:8154/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3042 ms
Name: CCTV-8, URL: http://114.252.239.133:9876/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1493 ms
Name: CCTV-8, URL: http://202.100.46.58:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2172 ms
Name: CCTV-8, URL: http://61.156.228.12:8154/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2175 ms
Name: CCTV-8, URL: http://123.122.163.183:19999/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1713 ms
Name: CCTV-8, URL: http://120.197.43.179:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1647 ms
Name: CCTV-8, URL: http://114.83.223.132:9999/udp/239.45.1.71:5140$订阅源, Date: None, Resolution: None, Response Time: 1898 ms
Name: CCTV-8, URL: http://116.117.105.247:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2531 ms
Name: CCTV-8, URL: http://1.199.235.116:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4186 ms
Name: CCTV-8, URL: http://z.b.bkpcp.top/m.php?id=cctv8$订阅源, Date: None, Resolution: None, Response Time: 3811 ms
Name: CCTV-8, URL: http://116.117.105.183:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4481 ms
Name: CCTV-8, URL: http://113.140.86.162:8009/hls/8/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2736 ms
Name: CCTV-8, URL: http://114.243.110.0:4000/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 1181 ms
Name: CCTV-8, URL: http://123.122.162.7:19999/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1149 ms
Name: CCTV-8, URL: http://116.117.106.74:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2621 ms
Name: CCTV-8, URL: http://110.7.130.134:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1901 ms
Name: CCTV-8, URL: http://110.7.129.116:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4292 ms
Name: CCTV-8, URL: http://111.14.181.15:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2230 ms
Name: CCTV-8, URL: http://110.7.130.44:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1783 ms
Name: CCTV-8, URL: http://112.234.21.109:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2487 ms
Name: CCTV-8, URL: http://110.7.130.51:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3485 ms
Name: CCTV-8, URL: http://58.19.43.46:9901/tsfile/live/1027_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1650 ms
Name: CCTV-8, URL: http://171.107.73.129:4000/udp/239.81.0.234:4056$订阅源, Date: None, Resolution: None, Response Time: 1484 ms
Name: CCTV-8, URL: http://219.159.194.252:8181/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2668 ms
Name: CCTV-9, URL: http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3393 ms
Name: CCTV-9, URL: http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3033 ms
Name: CCTV-9, URL: http://123.113.187.204:8000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2657 ms
Name: CCTV-9, URL: http://120.76.248.139/live/bfgd/4200000128.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3173 ms
Name: CCTV-9, URL: http://111.196.129.152:20000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2240 ms
Name: CCTV-9, URL: http://60.2.190.206:4000/udp/239.253.92.107:6020$订阅源, Date: None, Resolution: None, Response Time: 2766 ms
Name: CCTV-9, URL: http://110.52.244.53:9003//hls/10/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1931 ms
Name: CCTV-9, URL: http://222.129.139.229:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2079 ms
Name: CCTV-9, URL: http://116.117.104.39:8096/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3415 ms
Name: CCTV-9, URL: http://114.252.238.87:8000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2517 ms
Name: CCTV-9, URL: http://58.221.214.82:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2450 ms
Name: CCTV-9, URL: http://116.9.204.242:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2301 ms
Name: CCTV-9, URL: http://58.17.48.228:808/hls/9/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2004 ms
Name: CCTV-9, URL: http://123.113.249.203:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 1406 ms
Name: CCTV-9, URL: http://116.117.104.242:8096/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3639 ms
Name: CCTV-9, URL: http://218.89.240.144:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3392 ms
Name: CCTV-9, URL: http://121.33.239.242:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3627 ms
Name: CCTV-9, URL: http://117.27.190.42:9998/tsfile/live/23240_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1835 ms
Name: CCTV-9, URL: http://61.136.67.238:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2190 ms
Name: CCTV-9, URL: http://61.136.172.236:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3033 ms
Name: CCTV-9, URL: http://61.136.67.238:50085/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2190 ms
Name: CCTV-9, URL: http://219.128.121.202:59901/tsfile/live/0009_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 2173 ms
Name: CCTV-9, URL: http://123.138.22.30:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3095 ms
Name: CCTV-9, URL: http://116.128.242.83:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3393 ms
Name: CCTV-9, URL: http://202.100.46.58:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2172 ms
Name: CCTV-9, URL: http://111.14.181.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2230 ms
Name: CCTV-9, URL: http://220.249.114.102:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2283 ms
Name: CCTV-9, URL: http://1732e975z9.zicp.fun:8082/hls/10/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3167 ms
Name: CCTV-9, URL: http://119.163.199.98:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3532 ms
Name: CCTV-9, URL: http://61.138.128.226:19901/tsfile/live/0009_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3537 ms
Name: CCTV-9, URL: http://61.157.139.15:9901/tsfile/live/2379_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2710 ms
Name: CCTV-9, URL: http://183.136.148.214:9901/tsfile/live/1003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1886 ms
Name: CCTV-9, URL: http://222.169.85.8:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2195 ms
Name: CCTV-9, URL: http://101.19.84.8:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1911 ms
Name: CCTV-9, URL: http://121.19.134.222:808/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4531 ms
Name: CCTV-9, URL: http://114.252.238.87:8000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 2517 ms
Name: CCTV-9, URL: http://123.113.187.204:8000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 2657 ms
Name: CCTV-9, URL: http://221.219.79.161:4000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 1454 ms
Name: CCTV-9, URL: http://111.196.129.152:20000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 2240 ms
Name: CCTV-9, URL: http://222.129.139.229:8888/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 2079 ms
Name: CCTV-9, URL: http://60.2.190.206:4000/rtp/239.253.92.107:6020$组播源, Date: None, Resolution: None, Response Time: 2766 ms
Name: CCTV-9, URL: http://120.234.5.29:6000/udp/239.20.0.199:2196$订阅源, Date: None, Resolution: None, Response Time: 1738 ms
Name: CCTV-9, URL: http://222.129.139.91:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 2097 ms
Name: CCTV-9, URL: http://113.57.20.158:9901/tsfile/live/1028_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2114 ms
Name: CCTV-9, URL: http://111.160.17.2:59901/tsfile/live/0001_10.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3296 ms
Name: CCTV-9, URL: http://110.7.128.156:8096/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5762 ms
Name: CCTV-9, URL: http://111.14.181.15:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2230 ms
Name: CCTV-9, URL: http://59.48.75.130:3052/tsfile/live/0009_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2233 ms
Name: CCTV-9, URL: http://123.129.70.178:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2607 ms
Name: CCTV-9, URL: http://123.129.70.178:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2607 ms
Name: CCTV-9, URL: http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2662 ms
Name: CCTV-9, URL: http://221.222.162.206:8888/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 1706 ms
Name: CCTV-9, URL: http://218.89.240.144:59901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3392 ms
Name: CCTV-9, URL: http://123.117.174.237:30000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 1322 ms
Name: CCTV-9, URL: http://219.128.121.202:59901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2173 ms
Name: CCTV-9, URL: http://113.25.252.226:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2395 ms
Name: CCTV-9, URL: http://123.132.233.194:352/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2504 ms
Name: CCTV-9, URL: http://221.219.79.161:4000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 1454 ms
Name: CCTV-9, URL: http://113.57.20.158:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2114 ms
Name: CCTV-9, URL: http://182.92.109.190:1668/72/72.php?id=cctv9$订阅源, Date: None, Resolution: None, Response Time: 4162 ms
Name: CCTV-9, URL: http://221.222.162.206:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 1706 ms
Name: CCTV-9, URL: http://119.36.148.115:59901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3665 ms
Name: CCTV-9, URL: http://123.130.84.106:8154/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3042 ms
Name: CCTV-9, URL: http://58.17.116.69:9908/tsfile/live/0001_10.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2259 ms
Name: CCTV-9, URL: http://220.249.114.102:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: CCTV-9, URL: http://61.156.228.12:8154/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2175 ms
Name: CCTV-9, URL: http://123.122.163.183:19999/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 1713 ms
Name: CCTV-9, URL: http://120.197.43.179:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1647 ms
Name: CCTV-9, URL: http://114.252.239.133:9876/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 1493 ms
Name: CCTV-9, URL: http://113.140.86.162:8009/hls/509/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2736 ms
Name: CCTV-9, URL: http://116.117.105.183:8096/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4481 ms
Name: CCTV-9, URL: http://183.3.134.56:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1930 ms
Name: CCTV-9, URL: http://116.117.105.247:8096/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2531 ms
Name: CCTV-9, URL: http://114.243.110.0:4000/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 1181 ms
